"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1174","148877_at","Nplp3","59235","Neuropeptide-like precursor 3",0.359192427517225,6.14717597700896,3.83855754313009,0.00108892393314665,0.00170574359026675,-2.10977896373943
"1175","148886_at","mRpS34","39809","mitochondrial ribosomal protein S34",0.786903412212588,5.27194307905006,8.47978475997489,6.39104885287347e-08,3.74351456229411e-07,7.82597126019436
"1176","148888_at","ringer","39813","ringmaker",0.865096061692434,4.17603373902583,7.50917906097921,3.94017444537026e-07,1.72743013793977e-06,5.95071814025725
"1177","148903_at","l(3)73Ah","48903","lethal (3) 73Ah",-0.262143194204594,4.01946326303081,-1.59222314599017,0.127649809163689,0.143350586159614,-6.60081607956941
"1178","148904_s_at","CG4098","39854","uncharacterized protein",-0.303675538715078,6.67466605136361,-3.19460553007945,0.00472127123187138,0.00656636638154005,-3.55354250307062
"1179","148915_at","nudC","39879","nudC",-1.3430278413202,5.77185292936236,-11.1682508564263,7.57593936523648e-10,9.51458585782538e-09,12.4070685065155
"1180","148917_at","TSG101","39881","Tumor susceptibility gene 101",-0.550178634494856,5.72511769229841,-6.11436757448038,6.70810491925725e-06,1.89700194176832e-05,3.03934152358092
"1181","148918_at","kud","39882","kuduk",1.37263584466908,8.63279249873852,15.2991812953172,3.22734582912973e-12,1.09266183960016e-10,18.0349894771877
"1182","148953_at","CG32176","39944","uncharacterized protein",-0.430540874528545,3.84761206585664,-4.26607275190281,0.000408180302530625,0.000700851671688405,-1.13017118093404
"1183","148957_at","UQCR-Q","39950","Ubiquinol-cytochrome c reductase ubiquinone-binding protein",1.44081416939927,9.47004103649623,18.0712832980481,1.60476834371427e-13,1.04216749292253e-11,21.111429154887
"1184","148965_at","Vps60","39964","Vacuolar protein sorting 60",-0.628396205065084,5.1683572869654,-7.03140580900734,1.01030227594326e-06,3.79859270345401e-06,4.98176589960957
"1185","148975_at","CG32187","39980","uncharacterized protein",0.0694296779020158,6.15915975637637,0.59041488362775,0.561791905751539,0.582448998176433,-7.67001776534339
"1186","148979_at","CG7408","39991","uncharacterized protein",0.310118669509469,3.67832718433759,3.36322082370372,0.00322540265905205,0.00461965042202874,-3.18146907993427
"1187","149006_at","Sgf11","40035","SAGA associated factor 11kDa",-0.346825973375886,7.82395180207264,-3.65521049443263,0.00165769047660995,0.00251982970968827,-2.52629589690257
"1188","149016_at","Grx1","40053","Glutaredoxin 1",1.79085795283181,6.74012674909352,15.0478172872512,4.33468711137575e-12,1.34945521001333e-10,17.7317108703829
"1189","149020_at","CG6843","40062","uncharacterized protein",-0.82725929557098,6.68863616706427,-5.54717144108209,2.28267303363726e-05,5.4662511613162e-05,1.78829707199886
"1190","149038_at","CG14086","40100","uncharacterized protein",0.845112689285433,5.28821294327747,5.86935381547392,1.13311394175595e-05,3.03147506650242e-05,2.50315833228445
"1191","149053_at","CG9451","40118","uncharacterized protein",0.334699562093343,5.36703101011848,3.65190491956158,0.00167027823332292,0.00253360769991388,-2.53377477993985
"1192","149061_at","CG9330","40131","uncharacterized protein",-0.376154657010368,5.76695074242604,-4.19395405160488,0.000481588414764918,0.00081091819722711,-1.29589067665567
"1193","149076_at","Prp3","40172","Precursor RNA processing 3",-0.366962734974203,3.92916590051889,-3.16232059995163,0.00507668336731686,0.00702962992990047,-3.62414096847551
"1194","149078_at","Pfdn6","40176","Prefoldin 6",0.604716646927291,6.9548715197411,5.9021161888992,1.05594948916895e-05,2.84888436289858e-05,2.57524277508209
"1195","149085_at","Gabat","40188","gamma-aminobutyric acid transaminase",0.764656741315727,7.48869680792155,8.36422968966657,7.88499443273278e-08,4.47282918906104e-07,7.60921744816129
"1196","149118_at","Rbbp5","40239","Retinoblastoma binding protein 5",-1.16055207329496,6.3543233147158,-12.6231484537566,9.42910841042199e-11,1.68435501791141e-09,14.5586544814033
"1197","149138_at","CG4858","40282","uncharacterized protein",0.0960516431524949,5.63777450058365,0.795093888981402,0.436269214380014,0.459775509445214,-7.52477793534183
"1198","149151_at","CG11456","40309","uncharacterized protein",0.0252110011357614,5.57011665028372,0.174044640200838,0.86365068435576,0.870277144917467,-7.83556899575423
"1199","149163_at","CG10581","40326","uncharacterized protein",-0.625754432750567,5.03097055940122,-5.9944421729898,8.66229473032268e-06,2.39776319965429e-05,2.77774346457569
"1200","149168_at","CG12975","40343","uncharacterized protein",0.745088706388299,6.32158856008171,7.384203379951,5.02564150741335e-07,2.11607880399606e-06,5.70018184997793
"1201","149187_at","VhaM9.7-b","40389","Vacuolar H[+] ATPase M9.7 subunit b",0.926368909426435,7.69636303357815,10.4535016828139,2.27516275167492e-09,2.30400284289334e-08,11.2709426771221
"1202","149188_at","COX8","40390","Cytochrome c oxidase subunit 8",1.71942265785077,7.83793618317095,16.545128900321,7.93204712079445e-13,3.73976516711555e-11,19.4757238351261
"1203","149198_at","Cpr78E","40408","Cuticular protein 78E",1.67794573578598,5.41129833015845,1.82815314802995,0.0830933973160465,0.0959745424421485,-6.23322484812814
"1204","149207_at","CG14566","40421","uncharacterized protein",0.614655203060826,6.12706351977343,6.08523739467497,7.13670609460895e-06,2.01030036514156e-05,2.97595047914135
"1205","149231_at","CG11438","40469","uncharacterized protein",0.273560280492698,4.83080428903505,1.96120859320625,0.0645079907981116,0.0754166591607192,-6.01018077235599
"1206","149234_at","CG11425","40472","uncharacterized protein",0.620450736776003,6.13164283605345,6.43904541591396,3.38846729256402e-06,1.07563266373224e-05,3.73906590813935
"1207","149243_at","CG14456","40481","uncharacterized protein",-0.0495771711488233,4.12945965494083,-0.408488090425991,0.687431108628534,0.705334237750861,-7.76420323736694
"1208","149253_at","SPoCk","40495","Secretory Pathway Calcium atpase",-0.600907607432372,6.85945940688923,-4.67848066198681,0.00015917565006727,0.000303372544462205,-0.18256790273582
"1209","149260_s_at","Chro","40508","Chromator",-0.364303630640779,6.70879139966794,-2.93642672520772,0.00840087341649188,0.0112028441113149,-4.11131783458772
"1210","149262_at","CG12768","40513","uncharacterized protein",-1.06912551391343,5.63646478193388,-5.3578284701367,3.4640515954193e-05,7.77114850891257e-05,1.36348926003754
"1211","149275_at","Sfxn1-3","40552","Sideroflexin 1/3",1.19859016161784,6.48216176701329,10.6118153495998,1.77510446987007e-09,1.89009397197551e-08,11.5273818266946
"1212","149276_at","CG32944","40560","uncharacterized protein",-0.969369609346995,4.83561576606092,-9.79081127059901,6.62513908633685e-09,5.55507288988478e-08,10.166622904948
"1213","149279_at","eIF3a","40563","eukaryotic translation initiation factor 3 subunit a",-0.698037393306993,5.31124646654471,-5.78536480147689,1.3584856604674e-05,3.50718560099123e-05,2.31783523510698
"1214","149304_at","CG2016","40612","uncharacterized protein",-5.444965016875,6.63044127268257,-57.9454061553997,4.84490092718257e-23,1.39339350665771e-19,42.0691947980281
"1215","149305_at","CG1124","40613","uncharacterized protein",-0.261187160126999,3.85237442036226,-1.87213680751987,0.0764861959504971,0.088770903774669,-6.16068588004526
"1216","149312_at","Sccpdh1","40623","Saccheropin dehydrogenase 1",0.602523983114431,6.2876241414043,6.52744541323399,2.82022174246029e-06,9.20653544984767e-06,3.92735187468983
"1217","149334_at","RpL35A","40654","Ribosomal protein L35A",0.583432723231793,9.60815334456966,5.33132244779345,3.67345696904783e-05,8.17713795896406e-05,1.30376877501643
"1218","149343_at","CG2911","40686","uncharacterized protein",-1.1165439696203,5.82411102953733,-10.1898010472031,3.46079235402408e-09,3.31714226937988e-08,10.8375548850585
"1219","149346_at","MED27","40696","Mediator complex subunit 27",-0.533211996813477,5.3702066663983,-4.7045569549136,0.000150021902791931,0.000289599317672744,-0.122765716290888
"1220","149351_at","Hat1","40716","Histone acetyltransferase 1",-0.576477853581221,7.08389703903044,-3.78490772390646,0.00123153977495956,0.0019155805261134,-2.23197375062953
"1221","149420_at","CG1943","40844","uncharacterized protein",-0.554113724368139,7.79205934270846,-6.56685495404731,2.59948854806162e-06,8.60314046516135e-06,4.01097676114459
"1222","149458_at","CG3014","40922","uncharacterized protein",-0.572405463059749,4.38918868811349,-4.41411142116703,0.000290834091617809,0.000516678113631993,-0.789834685636271
"1223","149470_at","CG2747","40950","uncharacterized protein",-0.57572615975258,4.83240964080703,-5.75174675341266,1.4611390652037e-05,3.72208675954458e-05,2.24344696309464
"1224","149471_at","CG10903","40952","uncharacterized protein",0.0162358352369374,5.78339918509963,0.159951300382947,0.874588658546461,0.880404963941064,-7.838037752034
"1225","149481_at","nac","40981","neuronally altered carbohydrate",-0.318685337923683,5.52017974387605,-2.81016083474914,0.0110909077913602,0.014512034034555,-4.37771207540452
"1226","149492_at","CG9601","40994","uncharacterized protein",-0.0617942615281954,5.09838560729889,-0.415982978685677,0.682030954218941,0.700293118291208,-7.76098612631803
"1227","149494_at","CG7352","40997","uncharacterized protein",-0.325318829729894,3.8583896791543,-3.48852332861742,0.00242575984888758,0.00357585101250675,-2.90177893874451
"1228","149504_at","CG11737","41009","uncharacterized protein",-0.339145857658472,5.4825202570663,-3.58719270620271,0.00193668088261541,0.00290856094955713,-2.67993441868669
"1229","149507_at","mRpS18A","326141","mitochondrial ribosomal protein S18A",1.07119621263112,7.74263950280462,10.7078477024823,1.52899224788856e-09,1.67200825282414e-08,11.6815885445248
"1230","149512_at","SLIRP2","41021","SRA stem-loop interacting RNA binding protein 2",0.699050193695382,4.43984773361751,5.89586046868438,1.07025531956525e-05,2.88207331373563e-05,2.56148786255097
"1231","149518_at","CG8112","41033","uncharacterized protein",0.528637986686834,4.66000194701381,4.35555851304742,0.000332526797946618,0.000582073688919338,-0.924454394240283
"1232","149519_at","Cks85A","41034","Cyclin-dependent kinase subunit 85A",1.12707570184753,5.05490738397992,11.1620672743467,7.64663213804677e-10,9.56161479522718e-09,12.3974736699916
"1233","149544_at","Ibf2","41102","Insulator binding factor 2",0.855163323944367,5.49586985486269,7.13567827863683,8.20464024357221e-07,3.19303725852688e-06,5.19581114329614
"1234","149545_at","sage","41105","salivary gland-expressed bHLH",0.605630094883393,4.7718802823418,2.26113915594348,0.0355337741152506,0.0430114201832747,-5.47080999159578
"1235","149546_at","TrpRS","45399","Tryptophanyl-tRNA synthetase",-0.0255645422841981,4.64379008257136,-0.173251976978404,0.864265151373306,0.870317428343707,-7.83571336087884
"1236","149547_at","Vps16A","41107","Vacuolar protein sorting 16A",-0.475527298541136,8.17114575424596,-5.97528481206809,9.0248957423311e-06,2.48141492877096e-05,2.73580330564696
"1237","149558_at","ps","44258","pasilla",0.455582407904821,3.51191381154736,4.96157077157579,8.39048921799845e-05,0.000169936950640588,0.465092535726326
"1238","149571_at","CG8319","41165","uncharacterized protein",-0.834396244902908,7.10995687390247,-8.49337639573634,6.23578051239385e-08,3.6750214659108e-07,7.85135180565102
"1239","149576_at","Pnn","41185","Pinin",-0.39862151081706,3.109671362736,-3.52282934117751,0.00224325595939204,0.0033324401545514,-2.82479454859566
"1240","149586_at","RpS29","41200","Ribosomal protein S29",1.68490407963611,8.39948049279536,10.5887544531028,1.84014708352109e-09,1.93148285117032e-08,11.4902001840377
"1241","149591_at","CG8526","41208","uncharacterized protein",-0.948146655251469,5.73021726564092,-4.60556746520699,0.000187888518981261,0.000351344200643762,-0.349899053511959
"1242","149615_at","CAH7","41238","Carbonic anhydrase 7",1.39796934040131,5.07507761514189,6.41399761814115,3.57003861711268e-06,1.12458171553298e-05,3.68553952321951
"1243","149617_at","knk","47137","knickkopf",-0.198362486654498,4.07000243897548,-1.44330927548451,0.165036850193043,0.182485959690578,-6.81274232607976
"1244","149620_at","CG12420","41249","uncharacterized protein",-0.731549739620859,4.97163480899151,-6.01850556134299,8.22793844934448e-06,2.29076001745544e-05,2.83036551075886
"1245","149645_at","CG14687","41297","uncharacterized protein",-1.67579447566028,5.96131500126003,-12.8337096040105,7.08530116263549e-11,1.34949179759865e-09,14.853514472333
"1246","149665_at","Ugt302K1","53502","UDP-glycosyltransferase family 302 member K1",0.42385681445064,3.59162259146023,2.5121558305998,0.0210760369180033,0.026400122899032,-4.98579382238596
"1247","149669_at","Ugt303A1","53503","UDP-glycosyltransferase family 303 member A1",0.898710663695041,4.13016910593784,5.44241421028275,2.87378537501173e-05,6.67431062145246e-05,1.55366384340804
"1248","149672_at","cu","41339","curled",-0.250572865464777,5.77984500276166,-1.50147751538084,0.149484731252914,0.166441380984662,-6.73190969947596
"1249","149675_at","ZnT86D","41342","Zinc transporter 86D",-0.218708269985363,4.906802751205,-1.89575422362887,0.073132675941469,0.0850159967694684,-6.12124362369192
"1250","149679_at","CG14701","41352","uncharacterized protein",0.629787205748396,6.83496164177368,6.96134111364874,1.16291332647625e-06,4.30192844446561e-06,4.83713911550986
"1251","149680_at","CG17721","41354","uncharacterized protein",0.0775872909816622,4.96058725785992,0.592696266496587,0.560294746042183,0.581209337434631,-7.66862547446094
"1252","149681_at","CG17734","41359","uncharacterized protein",0.911458960693706,5.61535997775837,10.0593701249118,4.27080603164372e-09,3.91198990189516e-08,10.6202621899341
"1253","149686_at","Dtd","41371","D-aminoacyl-tRNA deacylase",0.844254022726822,5.0579744876396,8.03436286206494,1.45003095185465e-07,7.55444641559157e-07,6.9808480120763
"1254","149687_at","RpL24-like","41372","Ribosomal protein L24-like",0.476567800417262,6.60265567558463,4.57930311656531,0.000199470577678401,0.00036963748801745,-0.410210247984344
"1255","149692_at","Mrp4","41387","Multidrug resistance protein 4",0.460152101558285,2.94047371032945,5.85259300788804,1.17480462725699e-05,3.12556716742932e-05,2.46623576610533
"1256","149711_at","glo","41431","glorund",-1.03520443389654,10.0519745794773,-9.33555226520512,1.42148493164226e-08,1.07020697994847e-07,9.37798720931255
"1257","149715_at","mthl5","41438","methuselah-like 5",-0.459493839904207,3.79750040707796,-4.02123076178417,0.000715916989779005,0.00116047597860133,-1.69220532236989
"1258","149719_at","GC1","41448","Glutamate Carrier 1",1.28783936257823,5.12466570480549,8.51394195346829,6.00825648836776e-08,3.56283415681354e-07,7.88970964772047
"1259","149733_at","dpr17","41470","defective proboscis extension response 17",-0.396822063409985,5.36357620057623,-3.20163768946189,0.00464713867882888,0.00647223769506628,-3.53813589887384
"1260","149747_at","CG17738","41490","uncharacterized protein",1.65281456134005,5.07999275434304,2.25982391017776,0.0356293167056661,0.0431089250506924,-5.47327618271308
"1261","149755_at","GstD9","41502","Glutathione S transferase D9",0.58098146966696,4.03603068024778,6.72522590362552,1.87738440381452e-06,6.44314742884314e-06,4.34505005672271
"1262","149764_at","GstD11","41512","Glutathione S transferase D11",1.51566886639287,5.32934959191391,13.9730657010455,1.60701463032174e-11,4.09006555469498e-10,16.3830535123617
"1263","149770_at","CG34402","41513","uncharacterized protein",1.14093889340587,8.04070230308864,7.48315310695022,4.14425914170092e-07,1.80589231689876e-06,5.89871560760095
"1264","149776_at","CG5245","41530","uncharacterized protein",0.274113778489238,3.79463273178464,2.65607154315643,0.0154980019053432,0.0198628580569372,-4.6960563761433
"1265","149779_at","CG18549","41538","uncharacterized protein",0.0333769107758695,5.25906524926161,0.269105883198163,0.790716149104807,0.803284932824241,-7.81350169808718
"1266","149781_at","trus","41540","toys are us",-0.404737187461746,4.38464351540874,-5.11724662796298,5.91666262693365e-05,0.000123575321097031,0.819383187626411
"1267","149794_at","Gnmt","41561","Glycine N-methyltransferase",0.854592600242771,3.9100444869974,3.22241016713332,0.00443472924019328,0.00620646291717561,-3.49256640511566
"1268","149797_at","CG12279","41570","uncharacterized protein",0.646241989875023,6.54751094619543,5.80630777540663,1.29830316844637e-05,3.39756133981051e-05,2.3641166655823
"1269","149807_at","beat-Vb","41583","beaten path Vb",0.254475833991582,5.3257126846913,1.81031543549136,0.085912119197881,0.0988333019252423,-6.26229807003314
"1270","149812_at","CG7488","41597","uncharacterized protein",0.51257132649385,5.00085752431283,4.61394852133818,0.000184337685804031,0.000345153114825777,-0.330657231971607
"1271","149827_at","Ravus","41626","ravus",-0.609466069280841,5.66014667270494,-5.6608878865376,1.78026396757241e-05,4.42145006108656e-05,2.04181532881967
"1272","149869_at","CG9922","41708","uncharacterized protein",0.24388166345148,6.60754882725884,1.73561095719255,0.0986399556406669,0.112440948245168,-6.38183792309451
"1273","149871_at","Npc2b","41710","Niemann-Pick type C-2b",-0.593073063319754,4.70947620715913,-4.51743140140819,0.000229691529014958,0.000419501374309205,-0.552347745123284
"1274","149906_i_at","CG8066","41766","uncharacterized protein",0.740946473889443,3.81388824433708,5.13857333035269,5.64115378449006e-05,0.000118769826385018,0.867793136045785
"1275","149916_at","CG14855","41789","uncharacterized protein",0.424200748733941,5.21057279512348,5.9652125768624,9.22175468707783e-06,2.52347920837639e-05,2.7137362056728
"1276","149929_at","dpr9","2768670","defective proboscis extension response 9",0.0263470140461339,3.70349108055511,0.208541229579941,0.837000764439589,0.847312283888863,-7.82865027291695
"1277","149937_at","CG6912","41820","uncharacterized protein",-0.4083012036843,7.2028733072368,-3.4173724924874,0.00285219161725239,0.00413661275401809,-3.06089844388809
"1278","149947_at","l(3)neo43","41851","lethal (3) neo43",0.989635951768366,4.05716605271254,10.0311747944886,4.47056515059403e-09,4.06878018136343e-08,10.5730316312401
"1279","149949_at","mRpL9","41859","mitochondrial ribosomal protein L9",1.07072330857954,5.9451873225454,9.11983911169679,2.05867807310659e-08,1.45473172930087e-07,8.99547133613637
"1280","149951_at","CG5038","41867","uncharacterized protein",-0.73289302016382,4.22112673450244,-4.94448327648831,8.7195796911584e-05,0.000176106117919744,0.426113075606157
"1281","149962_at","Trissin","41890","trissin",1.8641001676897,6.54914951162278,6.37722427341822,3.85495678849601e-06,1.18573694316732e-05,3.60681604169333
"1282","149974_at","Acyp2","41910","Acylphosphatase 2",0.828181391479881,4.74854039537194,7.38348798674926,5.03267698864153e-07,2.11607880399606e-06,5.69874174061698
"1283","149979_at","Arpc3A","41917","Actin-related protein 2/3 complex, subunit 3A",0.65191011558977,5.77002816199823,6.70701683103767,1.94863058880386e-06,6.65995379217423e-06,4.30680173337515
"1284","149990_at","blp","41937","black pearl",0.485364328881653,4.60651833758862,4.54077867715885,0.000217778710161997,0.00040021186608684,-0.498703231106377
"1285","150001_at","Bin1","41965","Bicoid interacting protein 1",0.867733857879524,7.7934380177767,8.41413750451949,7.19959374131603e-08,4.14120632000498e-07,7.70304592466382
"1286","150013_at","mRpS33","41991","mitochondrial ribosomal protein S33",1.54150106208126,5.78764016276374,13.4013471964028,3.34004197732206e-11,7.44648118354902e-10,15.6291010686174
"1287","150015_at","CG14894","41993","uncharacterized protein",-1.20845904940627,6.65391443669956,-12.0748421068997,2.02087489687559e-10,3.1587153279425e-09,13.7718158126939
"1288","150019_at","Gyc89Da","42001","Guanylyl cyclase at 89Da",-1.34889365769251,5.39497133883702,-6.85282167013846,1.44791555991696e-06,5.12775990039789e-06,4.61186989887581
"1289","150020_at","Sdhaf3","42004","Succinate dehydrogenase assembly factor 3",1.33835922525672,5.59251622798298,10.9000905179421,1.13739512122079e-09,1.31371420426948e-08,11.9872717335592
"1290","150025_at","CG42342","7354466","uncharacterized protein",-0.536774235732832,4.51183410664444,-3.38815600315669,0.0030479406302988,0.00439612700739185,-3.12600980498646
"1291","150028_at","CG14903","42014","uncharacterized protein",0.964466815495262,7.80980578369926,9.74995227948763,7.08794694847466e-09,5.85774006431412e-08,10.096860966374
"1292","150040_at","CG17556","42046","uncharacterized protein",-0.485271637659327,8.67657754598757,-5.4247675506293,2.9878077409936e-05,6.87434805047807e-05,1.51404066906419
"1293","150045_at","Ns1","42060","Nucleostemin 1",-0.572279367352639,5.07466012763554,-3.51968265421175,0.00225941529458693,0.00335298162395873,-2.8318626639324
"1294","150046_at","mRpS11","42061","mitochondrial ribosomal protein S11",0.980189665462435,6.95018102897074,9.75866188614024,6.98654308227436e-09,5.79057576502048e-08,10.1117482283636
"1295","150057_at","Det","42077","Deterin",1.08130489365651,4.62205509195028,6.8497624869351,1.45692369605623e-06,5.14693584417688e-06,4.60549733795746
"1296","150078_at","Dscam3","42103","Down syndrome cell adhesion molecule 3",-0.487638366781322,3.91230438889227,-3.13807141201525,0.00536064505979136,0.00738726171152848,-3.6770193034731
"1297","150084_at","CG7587","42113","uncharacterized protein",1.35894486991058,4.16724332744045,2.08161269816532,0.0509802491129873,0.0602627194611391,-5.79943089534973
"1298","150100_at","pasi1","42139","pasiflora 1",0.239326844246588,4.57832317891629,2.21406164772161,0.0391043364876418,0.0471349839641483,-5.55856104392022
"1299","150101_at","CG17803","42141","uncharacterized protein",-0.686478343422184,5.26363696878319,-5.72026513808871,1.56448085829878e-05,3.94342414414312e-05,2.17367945242386
"1300","150111_at","cpo","45840","couch potato",0.874656495099688,4.43468676762497,5.47695373367799,2.66331133289157e-05,6.25280277011932e-05,1.63113651628336
"1301","150121_at","Mdh2","42185","Malate dehydrogenase 2",0.894413322572541,7.34732702519798,7.58398571267196,3.40955850807874e-07,1.53697339643173e-06,6.09968784409833
"1302","150122_at","CG18598","42188","uncharacterized protein",0.0935922358999539,4.11236793476229,0.684774564622488,0.501662234797715,0.524266201772612,-7.60813589256
"1303","150126_at","eIF1A","44260","eukaryotic translation initiation factor 1A",-0.43369914041252,8.88606242018607,-4.25005739543094,0.000423444761254359,0.000725328846556007,-1.16698005524206
"1304","150128_at","CG14312","42195","uncharacterized protein",0.680843837747617,6.14031988748139,6.36673583648656,3.94043949579406e-06,1.20522365406988e-05,3.58433225218639
"1305","150139_at","CG7685","42220","uncharacterized protein",-0.261339566386566,5.49069893614918,-2.80823198811721,0.0111378062790708,0.014559204599979,-4.38174467184389
"1306","150147_at","CG7694","42230","uncharacterized protein",-0.226101106860299,7.74277583152318,-1.99474006294638,0.0604503200369682,0.0709323216753654,-5.95231152195768
"1307","150154_at","Cpsf73","42240","Cleavage and polyadenylation specificity factor 73",-0.453518780953521,5.43576962662665,-3.48768199679994,0.0024304148919094,0.00358087767885832,-2.90366484752217
"1308","150155_at","Gos28","248102","Golgi SNARE, 28 kDa",-0.625548618514651,6.19887312563253,-6.13087812240406,6.47701960487798e-06,1.84252308443413e-05,3.07522688059288
"1309","150157_at","CG14300","3346166","uncharacterized protein",0.686852116392216,5.50055218655401,1.73279786733852,0.0991494832418496,0.112887535155803,-6.38626813961249
"1310","150161_at","CG14302","42252","uncharacterized protein",1.34154179905703,6.36053587998401,4.28241107060992,0.000393177976958886,0.000679555205368843,-1.09261655355481
"1311","150162_at","CG7718","42254","uncharacterized protein",0.402856012374365,3.75619176613824,2.75546655394273,0.0124968862388348,0.0162482119452482,-4.49160544490489
"1312","150171_at","snRNP-U1-C","42274","small ribonucleoprotein particle U1 subunit C",0.568116055955172,4.90892177052369,5.07071829116601,6.56630367752952e-05,0.000135665871958153,0.713658101448809
"1313","150177_at","CG6026","42287","uncharacterized protein",0.123960647927321,3.91307258418289,1.03369936828999,0.314110400517412,0.337334395775981,-7.3053030100819
"1314","150179_at","mRpL55","42290","mitochondrial ribosomal protein L55",1.3782394312858,7.23363972647198,12.7778709579852,7.64032972588474e-11,1.42685638257432e-09,14.7757062048843
"1315","150181_at","Cyp12a4","42294","Cyp12a4",0.600602543474174,4.18118421498627,5.98869952273239,8.76939055527949e-06,2.4228601716186e-05,2.76517572472459
"1316","150195_at","CG5316","42322","uncharacterized protein",0.0579294528143928,4.62826023384067,0.538761171763288,0.596238039713804,0.615941308267565,-7.70015119280461
"1317","150198_at","CG31221","42325","uncharacterized protein",0.96377166717523,5.52082623020544,7.24553377291208,6.59961235863849e-07,2.67330776668229e-06,5.419766393869
"1318","150209_at","Nup58","42342","Nucleoporin 58kD",-0.591272551826012,6.76060999555584,-6.57050352209705,2.57997502330189e-06,8.55825624800027e-06,4.01870894775366
"1319","150216_at","CG6300","42351","uncharacterized protein",0.194979712041206,5.2289628696986,1.30798520379174,0.206308565875578,0.22552011990048,-6.99070624286401
"1320","150239_at","psidin","42389","phagocyte signaling impaired",-0.332220188316807,5.15508877387361,-2.72288345271059,0.013413742478737,0.0173228214498643,-4.55899558653673
"1321","150281_at","RpS30","42470","Ribosomal protein S30",0.929350227763454,10.6290966917831,10.9114935762606,1.11774319172101e-09,1.29622154007646e-08,12.0052784155143
"1322","150295_at","CG7044","42497","uncharacterized protein",-0.537171428325045,5.09895426422033,-5.21748737569707,4.73046768505269e-05,0.000101756357982136,1.04663449981429
"1323","150308_at","AP-2sigma","42525","Adaptor Protein complex 2, sigma subunit",1.24135143267101,6.86028080824762,15.2700472843345,3.33888655745263e-12,1.09785897888239e-10,18.0000644084305
"1324","150318_at","Archease","42551","archease",-0.192288468637204,5.22641626329796,-1.48704813632333,0.15322570563549,0.170342918209381,-6.75219809934054
"1325","150326_at","RpI12","42563","RpI12",0.672506765661018,4.62485446071364,7.71949524057147,2.62868275540521e-07,1.23293191697328e-06,6.36764530353837
"1326","150331_at","lsn","42572","larsen",-0.749611132675192,6.41990398720653,-6.70671881192968,1.94981957336951e-06,6.65995379217423e-06,4.3061753885104
"1327","150341_at","Fadd","42594","Fas-associated death domain",-0.0535250311040034,3.56926494048334,-0.342000370305175,0.736062257196304,0.75094538903745,-7.79021924431914
"1328","150377_at","CG33110","42659","uncharacterized protein",0.224382241335817,4.98408912335228,1.97831212858739,0.0624088924514246,0.0731111913198766,-5.98074419703985
"1329","150399_at","Usp12-46","42702","Ubiquitin-specific protease 12/46",-0.517962476471273,4.3148137087654,-3.9368883681564,0.000868903277169414,0.00138333814287309,-1.88525964625844
"1330","150435_at","Rad60","42748","Rad60",-0.571031946829463,5.47518179163714,-5.30770871457171,3.87088893020899e-05,8.55701503711073e-05,1.25051540824988
"1331","150436_at","wda","42750","will decrease acetylation",-0.229474729996771,3.98508866713319,-1.54585597508953,0.138448347242463,0.155113925465261,-6.66854726182872
"1332","150467_at","SdhD","42808","Succinate dehydrogenase, subunit D",0.645611207543189,7.08505237374305,6.82809751650571,1.52239791420641e-06,5.34605177198734e-06,4.56033251654808
"1333","150476_at","CG33108","326257","uncharacterized protein",0.453076553612168,7.22335683484632,5.4387011217431,2.89740193651298e-05,6.71468813006553e-05,1.54532891930153
"1334","150477_at","Mettl3","42844","Methyltransferase like 3",-0.839106519562449,6.15242740810033,-7.39678360480556,4.90357240911439e-07,2.08311288753515e-06,5.72549513657678
"1335","150481_at","CG18428","42857","uncharacterized protein",0.774611332559157,7.23623015537783,8.96022106931404,2.71767535869935e-08,1.83045300506308e-07,8.70869151512862
"1336","150487_at","mRpS24","42870","mitochondrial ribosomal protein S24",1.01896255567821,6.36228595671259,10.1635235884262,3.61002373681957e-09,3.39295041408271e-08,10.7939351184733
"1337","150496_at","Spase22-23","42885","Spase 22/23-subunit",0.896466896741931,7.4049062748326,6.65922402710482,2.14920861902477e-06,7.22938478165524e-06,4.2062109484386
"1338","150516_at","CG13623","42926","uncharacterized protein",0.818984251655717,6.25169182423316,7.7240632693785,2.60584701876121e-07,1.22457778201916e-06,6.37663560106136
"1339","150518_at","CG31126","326121","uncharacterized protein",0.862470617141866,7.34067277886602,8.96698092522312,2.68572812916382e-08,1.81318171349182e-07,8.72090167457999
"1340","150519_at","CG13627","42941","uncharacterized protein",-0.401038781623658,3.51660948604669,-4.8938222438187,9.77449037467363e-05,0.000195353956341636,0.310450424376992
"1341","150520_at","Rpb10","42942","Rpb10",1.41505366045014,6.72320765007614,12.0799445468026,2.00634065826363e-10,3.1587153279425e-09,13.779267904459
"1342","150545_at","CG11781","42992","uncharacterized protein",0.820768948694484,5.45448426004035,9.586860769485,9.29853109744056e-09,7.51195939220198e-08,9.81641651054374
"1343","150546_at","Ythdf","42995","YTH N6-methyladenosine RNA binding protein",-1.06912473359659,5.10292729975758,-7.84862339448934,2.05632020743086e-07,1.00921107791316e-06,6.62071252232926
